Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
25/07/2022,23:00,304,0.2,57.8,0.2,15.9,71.8,0.0,1014,16.5,6.5,11
26/07/2022,00:00,227,0.1,71.9,0.1,15.8,71.3,0.0,1014,14.1,5.5,9
26/07/2022,01:00,228,0.2,73.4,0.2,14.8,75.0,0.0,1014,23.0,7.6,14
26/07/2022,02:00,262,0.2,61.1,0.2,13.6,78.8,0.0,1014,45.5,10.0,17
26/07/2022,03:00,211,0.6,45.7,0.3,12.8,80.9,0.0,1013,27.2,9.9,20
26/07/2022,04:00,211,0.4,59.7,0.3,12.4,82.1,0.0,1013,27.6,11.1,23
26/07/2022,05:00,249,0.3,58.3,0.4,12.4,81.8,0.0,1013,24.1,10.4,22
26/07/2022,06:00,212,0.6,41.4,0.3,11.8,83.1,0.0,1013,17.9,9.1,20
26/07/2022,07:00,203,0.6,41.5,0.3,12.2,81.9,0.0,1014,15.8,8.8,22
26/07/2022,08:00,206,0.4,57.4,0.3,13.5,76.2,0.0,1014,14.9,8.6,23
26/07/2022,09:00,184,0.2,50.5,0.3,15.9,67.1,0.0,1014,21.0,9.6,22
26/07/2022,10:00,204,0.9,28.6,0.4,18.5,59.9,0.0,1013,22.6,9.2,19
26/07/2022,11:00,174,0.5,46.2,0.4,21.1,54.0,0.0,1012,17.6,6.2,11
26/07/2022,12:00,29,0.2,53.1,0.4,22.6,50.9,0.0,1010,18.7,6.6,11
26/07/2022,13:00,58,0.9,32.6,0.5,22.4,54.0,0.0,1009,17.7,6.0,11
26/07/2022,14:00,60,0.7,50.9,0.5,22.6,55.5,0.0,1009,22.2,6.4,11
26/07/2022,15:00,27,0.7,43.5,0.5,22.9,55.1,0.0,1008,21.4,7.2,13
26/07/2022,16:00,17,0.5,43.9,0.4,22.0,59.3,0.0,1008,24.8,9.7,21
26/07/2022,17:00,8,1.0,22.8,0.3,21.4,61.2,0.0,1008,20.3,9.0,20
26/07/2022,18:00,325,0.1,81.0,0.3,21.3,56.4,0.0,1009,18.4,7.3,16
26/07/2022,19:00,202,0.4,82.6,0.5,21.9,44.8,0.0,1010,15.9,4.1,7
26/07/2022,20:00,208,0.5,78.0,0.6,20.7,43.7,0.0,1010,16.3,3.9,5
26/07/2022,21:00,197,0.1,98.9,0.5,19.4,43.4,0.0,1011,13.8,3.7,4
26/07/2022,22:00,224,0.5,77.5,0.6,18.1,42.3,0.0,1011,13.1,3.6,4
26/07/2022,23:00,224,0.2,92.1,0.5,16.9,41.8,0.0,1012,12.8,3.3,3
27/07/2022,00:00,212,0.3,83.7,0.5,16.0,40.4,0.0,1012,11.4,3.0,3
27/07/2022,01:00,201,0.4,78.6,0.5,15.0,42.3,0.0,1012,10.6,3.2,3
27/07/2022,02:00,212,0.2,88.6,0.4,14.3,42.5,0.0,1012,11.0,3.3,3
27/07/2022,03:00,295,0.1,86.3,0.2,13.5,43.8,0.0,1012,9.8,3.5,3
27/07/2022,04:00,300,0.1,112.1,0.2,12.8,44.1,0.0,1012,12.2,3.7,4
27/07/2022,05:00,251,0.1,88.4,0.3,12.3,44.4,0.0,1013,11.5,3.7,4
27/07/2022,06:00,240,0.2,84.9,0.3,12.0,44.2,0.0,1014,12.4,3.9,4
27/07/2022,07:00,274,0.1,78.0,0.2,12.8,43.2,0.0,1015,11.4,4.0,5
27/07/2022,08:00,294,0.2,87.6,0.3,14.4,38.3,0.0,1015,11.7,3.9,5
27/07/2022,09:00,237,0.3,82.4,0.5,15.1,34.7,0.0,1015,12.7,3.6,4
27/07/2022,10:00,238,0.2,87.3,0.5,16.2,31.3,0.0,1014,12.8,3.8,4
27/07/2022,11:00,281,0.1,86.7,0.5,17.2,30.3,0.0,1014,13.5,3.8,4
27/07/2022,12:00,314,0.1,91.8,0.5,17.8,29.2,0.0,1013,12.6,3.9,5
27/07/2022,13:00,278,0.2,94.0,0.6,18.8,27.4,0.0,1012,13.2,3.6,4
27/07/2022,14:00,276,0.3,94.7,0.6,19.0,26.2,0.0,1012,15.5,3.6,4
27/07/2022,15:00,225,0.2,97.6,0.5,18.9,27.3,0.0,1012,14.1,3.4,4
27/07/2022,16:00,225,0.3,89.9,0.5,18.3,29.7,0.0,1012,12.5,3.5,4
27/07/2022,17:00,277,0.2,97.4,0.4,17.4,31.0,0.0,1013,14.9,4.7,7
27/07/2022,18:00,229,0.3,88.0,0.5,16.7,31.4,0.0,1014,14.5,5.2,8
27/07/2022,19:00,229,0.3,81.1,0.5,16.1,32.9,0.0,1015,14.6,5.4,8
27/07/2022,20:00,257,0.1,98.7,0.3,15.5,34.7,0.0,1016,14.6,5.6,9
27/07/2022,21:00,255,0.1,105.4,0.3,15.0,37.2,0.0,1017,15.8,5.7,8
27/07/2022,22:00,243,0.1,79.1,0.2,14.5,39.4,0.0,1017,16.7,5.9,8
27/07/2022,23:00,229,0.3,67.8,0.4,13.8,42.2,0.0,1017,17.1,6.0,9
28/07/2022,00:00,216,0.4,55.0,0.3,12.9,46.4,0.0,1018,16.7,6.0,9
28/07/2022,01:00,216,0.7,43.3,0.4,12.4,49.1,0.0,1017,15.6,6.1,8
28/07/2022,02:00,213,0.6,41.7,0.4,11.5,53.5,0.0,1017,17.3,6.1,9
28/07/2022,03:00,211,0.6,39.8,0.4,10.7,57.1,0.0,1017,17.4,6.5,10
28/07/2022,04:00,214,0.8,32.7,0.4,10.4,58.8,0.0,1018,16.4,6.2,10
28/07/2022,05:00,215,0.7,39.2,0.4,10.0,60.8,0.0,1018,16.0,6.2,10
28/07/2022,06:00,214,0.9,28.0,0.4,9.8,62.5,0.0,1019,18.5,6.6,11
28/07/2022,07:00,214,0.5,54.0,0.4,10.8,58.9,0.0,1020,20.7,7.0,12
28/07/2022,08:00,201,0.2,80.9,0.3,13.8,47.4,0.0,1020,16.2,5.8,10
28/07/2022,09:00,213,0.2,77.0,0.3,16.2,40.7,0.0,1020,12.7,4.9,8
28/07/2022,10:00,203,1.0,47.5,0.6,16.9,39.7,0.0,1019,13.7,4.7,7
28/07/2022,11:00,200,1.5,29.9,0.6,17.8,39.2,0.0,1019,13.2,4.5,6
28/07/2022,12:00,201,0.9,49.1,0.5,19.2,36.6,0.0,1018,12.9,4.5,7
28/07/2022,13:00,197,0.8,48.1,0.5,20.0,32.5,0.0,1017,9.6,3.6,5
28/07/2022,14:00,199,1.0,50.5,0.5,19.9,33.6,0.0,1017,10.2,3.3,4
28/07/2022,15:00,257,0.1,65.2,0.3,20.4,33.3,0.0,1017,9.1,3.3,4
28/07/2022,16:00,204,0.4,39.7,0.2,19.4,37.3,0.0,1017,9.1,3.4,4
28/07/2022,17:00,5,0.5,35.9,0.3,18.3,42.4,0.0,1017,17.1,4.7,8
28/07/2022,18:00,16,0.5,52.4,0.3,17.6,43.2,0.0,1018,16.0,5.6,10
28/07/2022,19:00,352,0.3,52.4,0.2,16.5,51.6,0.0,1018,21.2,8.5,19
28/07/2022,20:00,267,0.1,41.9,0.1,15.6,57.8,0.0,1019,23.4,10.0,24
28/07/2022,21:00,221,0.1,57.1,0.1,14.8,61.8,0.0,1019,21.5,9.4,21
28/07/2022,22:00,220,0.2,59.1,0.1,14.3,64.8,0.0,1019,22.5,9.5,21
28/07/2022,23:00,215,0.3,53.3,0.2,13.5,67.8,0.0,1019,23.8,11.9,28
29/07/2022,00:00,234,0.4,59.3,0.3,12.6,67.6,0.0,1019,18.2,8.8,20
29/07/2022,01:00,208,0.9,28.4,0.4,11.4,70.6,0.0,1019,17.5,8.4,18
29/07/2022,02:00,216,0.6,42.5,0.3,10.7,73.9,0.0,1018,18.8,8.4,18
29/07/2022,03:00,214,0.6,34.4,0.3,10.4,73.9,0.0,1018,18.0,7.8,17
29/07/2022,04:00,220,0.5,46.7,0.3,10.0,73.8,0.0,1018,15.3,7.0,14
29/07/2022,05:00,250,0.2,84.9,0.4,10.0,71.7,0.0,1018,14.1,6.2,12
29/07/2022,06:00,222,0.5,45.0,0.4,9.4,74.6,0.0,1019,12.4,5.2,9
29/07/2022,07:00,215,0.4,59.2,0.4,10.3,71.2,0.0,1019,14.5,5.5,10
29/07/2022,08:00,239,0.2,76.9,0.3,13.0,59.8,0.0,1019,14.4,5.5,11
29/07/2022,09:00,209,0.3,77.9,0.4,15.6,50.7,0.0,1020,13.6,4.9,9
29/07/2022,10:00,208,0.7,56.0,0.5,17.5,44.6,0.0,1019,12.5,4.2,7
29/07/2022,11:00,201,0.9,50.8,0.6,18.6,41.4,0.0,1018,11.4,4.3,7
29/07/2022,12:00,207,0.3,101.5,0.5,20.4,33.5,0.0,1017,12.5,4.7,8
29/07/2022,13:00,316,0.1,81.2,0.4,21.4,29.3,0.0,1016,11.5,4.8,8
29/07/2022,14:00,336,0.1,92.3,0.4,21.4,30.1,0.0,1016,11.4,4.4,8
29/07/2022,15:00,332,0.2,79.9,0.3,21.2,31.9,0.0,1016,12.0,4.4,8
29/07/2022,16:00,356,0.2,84.1,0.3,20.3,32.6,0.0,1015,10.7,4.2,7
29/07/2022,17:00,333,0.2,73.7,0.2,19.0,34.2,0.0,1016,11.8,4.7,9
29/07/2022,18:00,299,0.1,78.7,0.1,17.5,39.5,0.0,1016,12.9,5.9,13
29/07/2022,19:00,230,0.2,63.5,0.2,16.7,41.4,0.0,1017,17.9,8.4,22
29/07/2022,20:00,185,0.6,37.5,0.3,16.0,43.5,0.0,1018,27.1,13.1,35
29/07/2022,21:00,214,0.7,44.2,0.3,16.5,44.8,0.0,1018,17.3,7.8,18
29/07/2022,22:00,225,0.2,74.4,0.3,15.5,56.6,0.0,1019,16.5,8.1,17
29/07/2022,23:00,216,0.4,58.2,0.3,14.6,57.9,0.0,1019,20.2,10.4,23
30/07/2022,00:00,222,0.3,73.1,0.3,13.7,59.7,0.0,1019,18.2,9.6,22
30/07/2022,01:00,228,0.3,76.1,0.4,13.5,58.0,0.0,1019,14.9,7.2,14
30/07/2022,02:00,215,0.6,45.4,0.4,12.9,59.5,0.0,1019,12.9,6.6,13
30/07/2022,03:00,222,0.2,72.8,0.3,12.7,61.2,0.0,1019,12.6,6.9,14
30/07/2022,04:00,224,0.2,78.8,0.3,12.5,63.5,0.0,1019,12.9,6.3,12
30/07/2022,05:00,249,0.3,73.7,0.4,12.3,65.4,0.0,1020,15.6,6.6,11
30/07/2022,06:00,225,0.2,75.8,0.3,12.3,65.6,0.0,1021,14.6,6.2,10
30/07/2022,07:00,232,0.2,83.4,0.4,13.1,60.7,0.0,1022,15.1,6.0,9
30/07/2022,08:00,218,0.5,70.8,0.5,14.1,52.0,0.0,1023,12.4,5.2,8
30/07/2022,09:00,206,1.0,56.4,0.7,15.5,45.1,0.0,1023,14.8,5.0,8
30/07/2022,10:00,194,1.2,41.8,0.7,17.3,39.5,0.0,1023,12.7,4.4,6
30/07/2022,11:00,181,1.4,39.8,0.8,18.5,39.1,0.0,1022,15.4,4.8,6
30/07/2022,12:00,170,1.1,50.0,0.9,19.1,40.2,0.0,1021,15.8,5.1,6
30/07/2022,13:00,141,1.0,47.5,0.8,19.1,40.9,0.0,1021,16.1,5.4,7
30/07/2022,14:00,135,1.3,37.8,0.7,19.1,42.6,0.0,1021,16.1,5.4,7
30/07/2022,15:00,118,1.1,43.8,0.7,18.7,43.0,0.0,1021,10.0,3.5,4
30/07/2022,16:00,106,1.0,42.4,0.6,17.9,45.5,0.0,1021,12.2,4.3,5
30/07/2022,17:00,91,0.6,44.3,0.4,16.9,51.7,0.0,1021,14.2,5.7,9
30/07/2022,18:00,76,0.8,45.9,0.6,15.9,56.9,0.0,1021,18.2,7.5,13
30/07/2022,19:00,85,0.5,63.1,0.4,15.4,60.4,0.0,1022,17.9,8.2,15
30/07/2022,20:00,125,0.4,58.7,0.4,15.3,62.8,0.0,1022,17.3,7.5,13
